isolabel_ext,status,cover,overlay
BR-RS-ErvalGrande,0,d3afn d3afy d3afz d3b8t d3b8y d3baj d3bak d3ban d3bap d3bas d3bat d3bay d3baz d905n d905p d910j d910k d910n d910p,
BR-RS-ErvalSeco,0,d2f6t d2f6y d2f7t d2f9p d2f9y d2fbn d2fbp d2fby d2fbz d2fcj d2fck d2fcn d2fcp d2fcs d2fct d2fcy d2fcz d2fdj d2fdk d2fds d2fej d2fek d2fen d2fes,
BR-RS-Esmeralda,0,d3cv d3dh d3dr d3dv d3em d3fh,
BR-RS-EsperancaSul,0,d2eey d2efk d2efp d2efs d2eft d2efy d2efz d844n d845j d845k d845n d845p,
BR-RS-Espumoso,0,d32h d32m d32r d32v,
BR-RS-Estacao,0,d39bt d39by d39bz d39es d39et d3b1n d3b4j,
BR-RS-EstanciaVelha,0,d350k d350n d350p d350s d350y d350z d351s,
BR-RS-Esteio,0,d1faj d1fak d1fan d1fap d1fb02 d1fb03 d1fb04 d1fb06 d1fb07 d1fb08 d1fb09,
BR-RS-Estrela,0,d315y d317n d317p d317z d31dn d340t d342j d342k d342p d342s d342t d342y d342z d348j d348n,
BR-RS-EstrelaVelha,0,d25fy d25fz d308k d308s d308t d308y d308z d30aj d30ak d30an d30ap d30as d30at d30ay d30az d30bk d30bs d30bt,
BR-RS-EugenioCastro,0,d269s d269t d269y d269z d26bj d26bk d26bn d26bp d26bs d26bt d26by d26bz d26ej d26ek d26ep d26es d26et d26ey d26ez d2c1n d2c1p d2c1z d2c4j d2c4k d2c4n d2c4p d2c4s,
BR-RS-FagundesVarela,0,d362p d362z d363j d363k d363n d363p d363s d363t d363y d363z d366s,
BR-RS-Farroupilha,0,d34dt d34dy d34dz d34en d34ep d34fj d34fk d34fn d34fp d34fs d34ft d34fy d34fz d358s d358t d35aj d35ak d35as d35at d365j d365k d365n d365p d370j,
BR-RS-FaxinalSoturno,0,d254t d254y d254z d255t d256j d256k d256n d256p d256z d257j d257k d257s,
BR-RS-Faxinalzinho,0,d3afj d3afk d3afn d3afp d3afs d3aft d3afy d3afz d3baj d3bak d3bas d905j d905n,
BR-RS-FazendaVilanova,0,d340s d340t d340y d340z d342j d342n d342p,
BR-RS-Feliz,0,d347p d347y d347z d34dn d352k d352s d352t d358j d358n,
BR-RS-FloresCunha,0,d365n d365p d370j d370k d370n d370p d370s d370t d370y d370z d371j d371k d371s d371t d372j d372n,
BR-RS-FlorianoPeixoto,0,d39ft d3b4n d3b4p d3b4z d3b5j d3b5k d3b5n d3b5p d3b5s d3b5z d3e0j d3e0k d3e0s,
BR-RS-FontouraXavier,0,d31ay d31bt d31by d330n d330p d330y d330z d331j d331k d331n d331p d331s d331t d331y d331z d332n d332p d332z d333j d333k d333n d333p d333s d333z d334s d334t d336j d336k d336s,
BR-RS-Formigueiro,0,d0f3t d0f3y d0f3z d0f6s d0f6t d0f6y d0f9j d0f9n d0f9p d0f9y d0f9z d0fbn d0fcj d0fck d0fcn d0fcp d0fcs d0fct d0fcy d0fcz d0fdj d0fdk d0fdp d0fds d0fdt d0fdy d0fdz d0fej d0fen d1a8s,
BR-RS-Forquetinha,0,d316y d31cj d31cn d31cp d31cz d31dj d31dk d31dn,
BR-RS-FortalezaValos,0,d27m d27v d32h d32r,
BR-RS-FredericoWestphalen,0,d2fep d2fey d2fez d2ffj d2ffk d2ffp d2ffs d2fft d2ffy d2ffz d3aak d3aas d3aat d854n d855j d855k d855n d855p d855z,
BR-RS-Garibaldi,0,d349y d34bn d34bp d34ct d34cy d34ej d34ek d34en d34ep,
BR-RS-Garruchos,0,d28h d28m d28r d28v,
BR-RS-Gaurama,0,d3b6y d3b6z d3b7k d3b7s d3b7t d3b7y d3b7z d3bcn d3bcp d3bcz d3bdj d3bdk d3bdn d3bds,
BR-RS-GeneralCamara,0,d1bv d1er d31m,
BR-RS-Gentil,0,d395k d395p d395s d395t d395y d395z d397j d397k d397n d397p d3c2j,
BR-RS-GetulioVargas,0,d39es d39et d39ey d39ez d39fs d39ft d3b4j d3b4k d3b4n d3b4p d3b4s d3b4t d3b4y d3b4z d3b5j d3b5s d3b5t d3b6n d3b7j,
BR-RS-Girua,0,d2cr d2cv d2eh,
BR-RS-Glorinha,0,d1fcn d1fcp d1fcy d1fcz d1fdj d1fdk d1fdp d1fds d1fdt d1fdy d1fdz d1fen d1fep d1fez d1ffj d1ffk d1ffn d1ffp d1ffs d1ffz,
BR-RS-Gramado,0,d356k d356p d356s d356t d356y d356z d357s d357t d359n d359y d359z d35cj d35ck d35cn d35cp d35cs d35ct d35cy d35cz,
BR-RS-GramadoLoureiros,0,d3a9y d3abn d3abp d3act d3acy d3acz d3aej d3aek d3aen,
BR-RS-GramadoXavier,0,d30dp d30dt d30dy d30dz d30fj d30fn d30fp d318k d318s d318t d318y d31aj d31ak d31an d31ap,
BR-RS-Gravatai,0,d1f9k d1f9p d1f9s d1f9t d1f9y d1f9z d1fbj d1fbk d1fbn d1fbp d1fbz d1fcj d1fck d1fcn d1fcp d1fcs d1fct d1fcy d1fcz d1fej d1fek d1fen d1fep d1fes d1fez,
BR-RS-Guabiju,0,d36bk d36bn d36bp d36bs d36bt d36by d36bz d36ct d36ej d36ek d36es d36et,
BR-RS-Guaiba,0,d1e4k d1e4p d1e4s d1e4t d1e4y d1e4z d1e5k d1e5s d1e5t d1e5y d1e5z d1e6j d1e6n d1e6p d1e6z d1e7j d1e7k d1e7n d1e7p d1e7s d1e7y d1e7z,
BR-RS-Guapore,0,d337p d337y d337z d362j d362k d362n d362p d362s d362t d362y d362z d363j d363k d363s d368j d368k d368n d368p,
BR-RS-GuaraniMissoes,0,d297p d297y d297z d29dj d29dk d29dn d29dp d29ds d29dt d29dy d29dz d29fj d2c2s d2c2t d2c8j d2c8k d2c8s,
BR-RS-Harmonia,0,d345t d346p d347j d347k d347n,
BR-RS-Herval,0,d05h d05m d05v d10h d10r d10v fafr fafv,
BR-RS-Herveiras,0,d306y d307t d307y d307z d30cn d30dj d30dk d30dn d30dp d312s d312t,
BR-RS-Horizontina,0,d2e3s d2e3t d2e3y d2e3z d2e6t d2e8n d2e8p d2e9j d2e9k d2e9n d2e9p d2e9z d2ecj d2eck d2ecs,
BR-RS-HulhaNegra,0,d04v d05r d06m d06v d07h d07r,
BR-RS-Humaita,0,d2e7s d2e7t d2e7y d2ecn d2edj d2edk d2edn d2edp d2eds d2edz d2f8j d2f8k d2f8s,
BR-RS-Ibarama,0,d257y d25dn d302s d302t d302y d302z d303t d308j d308k d308n d308p d308s d308z d309j d309k,
BR-RS-Ibiaca,0,d3c3t d3c8p d3c8s d3c8t d3c8y d3c8z d3c9j d3c9k d3c9n d3c9p d3c9s d3c9t d3c9y d3c9z d3caj d3cak d3can d3cap d3cbj d3cbn d3cck d3ccs d3cct d3cej,
BR-RS-Ibiraiaras,0,d3c1j d3c1k d3c1n d3c1p d3c1s d3c1t d3c1y d3c1z d3c3n d3c3p d3c4j d3c4k d3c4s d3c4t d3c4y d3c4z d3c6j d3c6k d3c6n d3c6p d3c6s,
BR-RS-Ibirapuita,0,d338t d338y d339t d339y d33aj d33ak d33an d33ap d33as d33at d33ay d33az d33bj d33bk d33bn d33bp d33bs d33bt d33bz,
BR-RS-Ibiruba,0,d27fk d27fn d27fp d27fs d27fy d27fz d328s d328t d328y d328z d329t d32aj d32ak d32an d32ap d32as d32at d32ay d32az d32bj d32bk d32bp d32bs d32bt d32bz d380j d380k d380n d380p d381j,
BR-RS-Igrejinha,0,d354y d354z d355s d355t d355y d356j d356k d356n d356p d357j d357k d357n d357p,
BR-RS-Ijui,0,d27r d2cm d2cv d2dh d2dr,
BR-RS-Ilopolis,0,d334y d335t d336j d336k d336n d336p d336z d337j d337k d337s,
BR-RS-Imbe,0,d4acn d4acp d4adj d4adk d4ads d4adt,
BR-RS-Imigrante,0,d348p d348z d349k d349s d349t d349y d349z,
BR-RS-Independencia,0,d2cby d2cek d2cep d2ces d2cet d2cey d2cez d2cfk d2cfs d2cft d2e1j d2e1k d2e1n d2e1p d2e1s d2e1z d2e4j d2e4k d2e4n d2e4p d2e4s d2e4t d2e4y d2e4z,
BR-RS-Inhacora,0,d2cep d2cey d2cfk d2cfs d2cft d2cfy d2e4n d2e4p d2e5j d2e5k d2e5n d2e5p d2e5z,
BR-RS-Ipe,0,d36m d36v d37h d37r,
BR-RS-IpirangaSul,0,d39ay d39az d39bk d39bp d39bs d39bt d39by d39bz d3b0n d3b1j d3b1k d3b1n,
BR-RS-Irai,0,d2ffy d3aat d855n d855p d855y d855z d900j d900k d900n d900p d900s d900t d900z,
BR-RS-Itaara,0,d250t d250y d250z d251s d251t d252j d252n d252p d252z d253j d253k d253s d253t,
BR-RS-Itacurubi,0,d22m d22r d22v d23h d23r,
BR-RS-Itapuca,0,d336t d336y d339n d339p d339z d33cj d33ck d33cn d33cp d33cs d33ct d33cz d33dj d33dk d33ds,
BR-RS-Itaqui,0,c74m c74v c75h c75r c75v c76m c77h c77m d20r d20v d22h d22m,
BR-RS-Itati,0,d604y d604z d605t d606n d606p d606t d606y d606z d607j d607k d607s d607t d60cj d60ck d60cn d60cp d60cs d60cz d60dk d60dp d60ds,
BR-RS-ItatibaSul,0,d3b8y d3b8z d3b9s d3b9t d3ban d3bap d3bat d3bay d3baz d3bbj d3bbk d3bbs d3bbt d910j d910n d910p d910z d911j d911k d911s,
BR-RS-Ivora,0,d253n d253p d253y d253z d256j d256k d256s d256t,
BR-RS-Ivoti,0,d350y d350z d351s d351t d352n d352p d353j,
BR-RS-Jaboticaba,0,d2f7p d2f7y d2f7z d2fdn d2fdp d2fdz d3a2k d3a2s d3a2t d3a8j d3a8k,
BR-RS-Jacuizinho,0,d30bt d30by d320p d320y d320z d321j d321k d321n d321p d321s d321t d321y d321z d322n d323j d323n d324k d324s d324t d326j,
BR-RS-Jacutinga,0,d3a5n d3a5p d3b0j d3b0k d3b0p d3b0s d3b0t d3b0y d3b0z d3b2j d3b2k d3b2n d3b2p,
BR-RS-Jaguarao,0,d05h d05m fafm fafr fafv fbah fbar,
BR-RS-Jaguari,0,d21m d21v d24h d24r,
BR-RS-Jaquirana,0,d60r d60v d62h d62m d62r,
BR-RS-Jari,0,d24h d24r d24v d26h,
BR-RS-Joia,0,d26h d26m d26r d26v d27h d27r,
BR-RS-JulioCastilhos,0,d24v d25h d25m d25r d25v d27h d27m d30r,
BR-RS-LagoaBonitaSul,0,d302p d302y d302z d303j d303k d303n d303p d303s d303t d303y d303z,
BR-RS-LagoaTresCantos,0,d32ek d32ep d32es d32et d32ey d32ez d32fk d32fs d32ft,
BR-RS-LagoaVermelha,0,d36v d3ch d3cm d3cr d3cv d3em,
BR-RS-Lagoao,0,d30cs d30ct d30cy d30cz d30dk d30ds d30dt d30ej d30ek d30en d30ep d30es d30et d30ey d30ez d30fj d30fk d30fn d30fp d30fs d30ft d30fz d324n d325j,
BR-RS-Lajeado,0,d316y d317s d317t d317y d317z d31cn d31dj d31dn d342s d342t d348j,
BR-RS-LajeadoBugre,0,d3a2j d3a2k d3a2n d3a2p d3a2s d3a2z,
BR-RS-LavrasSul,0,d06v d09m d09v d0ch d0cm d0cr d0cv d0dh d0dr,
BR-RS-LiberatoSalzano,0,d3a2y d3a2z d3a3s d3a3t d3a3y d3a8n d3a8p d3a8y d3a8z d3a9j d3a9k d3a9n d3a9p d3a9s d3a9t d3a9z d3aan d3abj,
BR-RS-LindolfoCollor,0,d350s d350t d350y d350z d352j d352n,
BR-RS-LinhaNova,0,d352k d352s d352t d352y d352z d358j d358n,
BR-RS-Macambara,0,c75r c75v c77h c77m d20r d20v d22h d22m,
BR-RS-Machadinho,0,d3e3k d3e3p d3e3s d3e3t d3e3y d3e3z d3e6k d3e6s d3e6t d3e6y d3e9j d3e9k d3e9n d3e9p d3e9s d3e9t d3e9y d3e9z d3ecj d3eck d3ecs,
BR-RS-Mampituba,0,d60dp d60ds d60dt d60dy d60dz d60fj d60fn d618s d618t d618y d61aj d61ak d61an d61ap,
BR-RS-ManoelViana,0,d20h d20m d20r d20v,
BR-RS-Maquine,0,d4av d60h d60m,
BR-RS-Marata,0,d344t d344y d346j d346k d346n d346p d346s d346z,
BR-RS-Marau,0,d33r d33v d39h d39m,
BR-RS-MarcelinoRamos,0,d3bdn d3bdp d3bdy d3bdz d3bfj d3bfk d3bfn d3bfp d3bfs d3bfy d3bfz d3e8j d3e8k d3e8n d3e8p d3e8s d3e8t d3e8y d3e8z d3eaj d3eak d3eas,
BR-RS-MarianaPimentel,0,d1cby d1cbz d1ces d1cet d1cey d1cez d1cfs d1cft d1e1n d1e1p d1e1y d1e1z d1e3n d1e4j d1e4k d1e4n d1e4p d1e4s d1e4t d1e6j,
BR-RS-MarianoMoro,0,d3bek d3bep d3bes d3bet d3bey d3bez d3bfs d3bft d914n,
BR-RS-MarquesSouza,0,d31cp d31ct d31cy d31cz d31dj d31dk d31dn d31dp d31ds d31dt d31ej d31ek d31en d31ep d31es d31ez,
BR-RS-Mata,0,d215y d217n d217p d217z d240s d240t d240y d240z d242j d242k d242n d242p d242s d242t d242y d242z d243j d243k d243s,
BR-RS-MatoCastelhano,0,d393p d393z d396j d396k d396n d396p d396s d396t d396y d396z d397j d397k d397s d397t d39cj d39ck d39cn,
BR-RS-MatoLeitao,0,d316n d316p d316z d317j d317k d317s,
BR-RS-MatoQueimado,0,d296y d296z d297p d297s d297t d297y d297z d29cn d29dj d29dn d2c2t,
BR-RS-MaximilianoAlmeida,0,d3e2k d3e2p d3e2s d3e2t d3e2y d3e2z d3e3s d3e3t d3e3z d3e8j d3e8n d3e8p d3e8z d3e9j d3e9k d3e9s,
BR-RS-MinasLeao,0,d1b4y d1b5t d1b5y d1b6n d1b6p d1b6y d1b6z d1b7j d1b7k d1b7n d1b7p d1b7s d1b7t d1b7y d1b7z d1bcn d1bcp d1bcz d1bdj d1bdk d1bdn d1bdp d1bds d1bdz,
BR-RS-Miraguai,0,d2f8t d2f8y d2f8z d2f9k d2f9p d2f9s d2f9t d2f9z d2faj d2fan d2fbj,
BR-RS-Montauri,0,d33ds d33dt d33dy d33dz d33fj d33fk d33fn,
BR-RS-MonteAlegreCampos,0,d376y d377t d37cj d37ck d37cn d37cp d37cs d37ct d37cy d37cz d37dj d37dk d37dn d37dp d37ds d37dt d37dy d37dz d37ej d37en d37ep d37ez d37fj d37fk d37fn d37fp d37fs,
BR-RS-MonteBeloSul,0,d34by d34bz d34es d34et d361n d364j,
BR-RS-Montenegro,0,d1eep d1ees d1eet d1eey d1eez d1efk d1efp d1efs d1eft d1efz d341p d341y d341z d343n d344j d344k d344n d344p d344s d344t d344y d344z d345j d345k d345s d346n,
BR-RS-Mormaco,0,d32dk d32dp d32ds d32dt d32dy d32dz d32fj d32fk d32fn d32fp d338k d338s d338t d33aj,
BR-RS-MorrinhosSul,0,d607y d60dn d60dp d60dz d612t d618j d618k d618n d618p d618s d618t d618y d618z d61aj d61an,
BR-RS-MorroRedondo,0,d10fj d10fk d10fn d10fp d10fs d10ft d10fy d10fz d11ak d11as d11at d125j d125n d125p d125z d130j d130k,
BR-RS-MorroReuter,0,d353j d353k d353n d353p d353s d353z d356j d356k,
BR-RS-Mostardas,0,d17r d17v d1dh d1dm d1dv d48h d48r,
BR-RS-Mucum,0,d34as d34at d34ay d34az d34bs d34bt d360j d360n d361j,
BR-RS-MuitosCapoes,0,d36v d37r d3cm d3dh d3dr,
BR-RS-Muliterno,0,d3c0y d3c1t d3c1y d3c2n d3c2p d3c2y d3c2z d3c3j d3c3k d3c3n d3c3p,
BR-RS-NaoMeToque,0,d32by d32et d32ey d32fs d32ft d381n d381p d381y d384j d384k d384n d384p d384s d384t d384y d384z d385j d385k d385n d385p d385s d385t,
BR-RS-NicolauVergueiro,0,d33at d33ay d33az d33bs d33bt d33by d33bz d390j d390n d390p d391j d391k d391n,
BR-RS-Nonoai,0,d3ar d3av d90h d90m,
BR-RS-NovaAlvorada,0,d33ck d33cp d33cs d33ct d33cy d33cz d33dk d33ds d33dt d33ej d33en d33fj,
BR-RS-NovaAraca,0,d368y d369t d369y d36an d36bj d36bk d36bn d36bp,
BR-RS-NovaBassano,0,d368p d368y d368z d369j d369k d369n d369p d369s d369t d369y d369z d36bn,
BR-RS-NovaBoaVista,0,d38bj d38bk d38bn d38bp d38bs d38by d38bz d38ej d38ek d38es,
BR-RS-NovaBrescia,0,d31fj d31fk d31fn d31fp d31fs d31fz,
BR-RS-NovaCandelaria,0,d2e6t d2e6y d2e7s d2e7t d2ecj d2eck d2ecn d2ecp d2edj d2edk,
BR-RS-NovaEsperancaSul,0,d216s d216t d216y d216z d219p d219y d219z d21cj d21ck d21cn d21cp d21cs d21ct d21cz,
BR-RS-NovaHartz,0,d354s d354t d354y d354z d356j d356n,
BR-RS-NovaPadua,0,d365p d365y d365z d367n d370k d370s d370t d372j d372k,
BR-RS-NovaPalma,0,d256k d256p d256s d256t d256y d256z d257s d257t d257y d257z d25cj d25ck d25cn d25cp d25cz d25dj d25dk d25dn d25dp d25ds d308j,
BR-RS-NovaPetropolis,0,d352y d353t d353y d358j d358k d358n d358p d358z d359j d359k d359n d359p d359s d359t d359y d359z d35cj d35ck d35cs,
BR-RS-NovaPrata,0,d363y d366t d366y d369n d369p d369y d369z d36bn d36cj d36ck d36cn d36cp d36cs d36ct d36cz d36ej,
BR-RS-NovaRamada,0,d2d8p d2d8y d2d8z d2d9k d2d9p d2d9s d2d9t d2d9y d2d9z d2dan d2dap d2dbj d2dbk d2dbn d2dbs d2dej,
BR-RS-NovaRomaSul,0,d364y d364z d365k d365p d365s d365t d365y d365z d366n d367j d367k d367n d367p,
BR-RS-NovaSantaRita,0,d1edy d1edz d1efn d1efp d1efy d1efz d1f8s d1f8t d1faj d1fak d1fan d1fap d1fas d1faz,
BR-RS-NovoBarreiro,0,d38ak d38as d38at d38ay d38az d38bt d3a0j d3a0n d3a0p d3a0z d3a1j d3a1k d3a1s,
BR-RS-NovoCabrais,0,d1abk d1abp d1abs d1abt d1aby d1abz d1aek d1aes d1aet d301j d301k d301n d301p d301s d301z d304j,
BR-RS-NovoHamburgo,0,d1fay d1fbk d1fbp d1fbs d1fbt d1fby d1fbz d1fes d1fet d350n d350p d350z d351j d351k d351n d351s d354j,
BR-RS-NovoMachado,0,d2b7y d2bdn d2bdp d2bdy d2bdz d2bfn d2e2t d2e8j d2e8k d2e8n d2e8p d2e8s d2e8t d2e8y d2e8z,
BR-RS-NovoTiradentes,0,d3a8j d3a8k d3a8n d3a8p d3a8s d3a8z d3a9j d3a9k,
BR-RS-NovoXingu,0,d3a0y d3a1s d3a1t d3a1y d3a1z d3a2n d3a2p d3a2z d3a3j d3a3k d3a3n d3a3s,
BR-RS-Osorio,0,d4ah d4am d4ar d4av,
BR-RS-PaimFilho,0,d3e0y d3e1s d3e1t d3e1y d3e1z d3e2k d3e2n d3e2p d3e2z d3e3j d3e3k d3e3n d3e3p d3e3s,
BR-RS-PalmaresSul,0,d1dv d48r d48v d4ah d4am,
BR-RS-PalmeiraMissoes,0,d2dr d2dv d2fm d38r d3ah,
BR-RS-Palmitinho,0,d2fbp d2fby d2fbz d2fek d2fes d2fet d851n d851p d854j d854k,
BR-RS-Panambi,0,d2d1y d2d3k d2d3n d2d3p d2d3s d2d3y d2d3z d2d4n d2d4p d2d4s d2d4t d2d4y d2d4z d2d5k d2d5s d2d5t d2d6j d2d6k d2d6n d2d6p d2d6s d2d6t d2d6y d2d6z d2d7j d2d7k d2d7s d2d7t,
BR-RS-PantanoGrande,0,d19r d19v d1bh d1bm,
BR-RS-Parai,0,d36an d36ap d36ay d36az d36bj d36bk d36bp d36bs d36bt,
BR-RS-ParaisoSul,0,d1aap d1aat d1aay d1aaz d1abk d1abs d1abt d300j d300k d300n d300p d300s d300y d300z d301j d301k d301s d301t d302n d303j,
BR-RS-PareciNovo,0,d344y d344z d345k d345s d345t d345z d347j,
BR-RS-Parobe,0,d1fey d354j d354k d354n d354p d354s d354y d354z d355k d355s,
BR-RS-PassaSete,0,d303p d303t d303y d303z d306k d306p d306s d306t d306y d306z d309n d309p d30cj d30ck d30cn d30cp d30cy d30cz d30dj d30dk d30ds,
BR-RS-PassoFundo,0,d38m d38v d39h d39m d39r,
BR-RS-PassoSobrado,0,d1bbn d1bbp d1bby d1bbz d1bej d1bek d1bep d1bes d1bet d1bey d311n d311p d314j d314k d314n d314p,
BR-RS-PauloBento,0,d3b1t d3b1y d3b2n d3b2p d3b2z d3b3j d3b3k d3b3n d3b3p d3b3s d3b3z,
BR-RS-Paverama,0,d340y d341s d341t d341y d341z d342n d342p d343j d343k d343n d343p d343z,
BR-RS-PedrasAltas,0,d04m d04v d05h d05m d05r d05v,
BR-RS-PedroOsorio,0,d10h d10m d10r d10v,
BR-RS-Pejucara,0,d27by d27es d27et d27ey d27ez d2d0p d2d0z d2d1j d2d1k d2d1n d2d1p d2d1s d2d1t d2d1y d2d1z d2d3j d2d3n d2d3p d2d4j d2d4k d2d4n d2d4p d2d4s d2d4t d2d4y d2d4z,
BR-RS-Pelotas,0,d11r d11v d12m d13h d13m,
BR-RS-PicadaCafe,0,d352p d352y d352z d353k d353s d353t d353y d353z d359j,
BR-RS-Pinhal,0,d2fdp d2fdy d2fdz d3a8j d3a8k d3a8p d3a8s d3a8t d3a8z,
BR-RS-PinhalGrande,0,d257y d25cy d25cz d25dj d25dk d25dn d25dp d25ds d25dt d25dy d25dz d25en d25ep d25ez d25fj d25fk d25fn d25fp d25fs d25fz d308j d308k d308s d308t d30aj d30ak d30as,
BR-RS-PinhalSerra,0,d3dak d3dap d3das d3dat d3day d3daz d3dbs d3dbt d3dby d3e5n d3e5p d3e5y d3e5z d3e7n d3f0j d3f0k d3f0n d3f0p d3f0s d3f0t d3f0y d3f0z d3f1j d3f1k d3f1n d3f1s d3f2j,
BR-RS-PinheirinhoVale,0,d851k d851n d851p d851s d851t d851y d851z d854k d854s,
BR-RS-PinheiroMachado,0,d05r d05v d07h d07m d07r d07v d0dm d10r d12h d12r,
BR-RS-PintoBandeira,0,d34ey d34ez d34fs d34ft d364n d364p d364z d365j d365k d365s,
BR-RS-Pirapo,0,d28dp d28dt d28dy d28dz d28en d28ep d28ez d28fj d28fk d28fn d28fp d28fs d28fz d298j d298k d298p d298s d298t d298y d29aj d29ak d29an,
BR-RS-Piratini,0,d05v d07m d07v d10r d10v d12h d12m d12r d12v d18h d18m,
BR-RS-Planalto,0,d3aan d3aap d3aat d3aay d3aaz d3abk d3abp d3abs d3abt d3aby d3abz d900j d900n d901j d901n,
BR-RS-PocoAntas,0,d343y d343z d346s d346t d349n d34cj,
BR-RS-Pontao,0,d38dp d38ds d38dt d38dy d38dz d38en d38ep d38ez d38fj d38fk d38fn d38fp d38fs d38ft d38fy d38fz d398k d398p d398s d398t d398y d398z d39aj d39ak d39an d39ap d39as d39at,
BR-RS-PontePreta,0,d3b2k d3b2n d3b2p d3b2s d3b2t d3b2y d3b2z d3b3s d3b3t d3b8j d3b8n,
BR-RS-Portao,0,d1efy d1efz d1fas d1fat d1fay d1faz d350j d350k d350n d350p d350s d350t,
BR-RS-PortoAlegre,0,d1e7y d1edp d1edz d1f0p d1f0t d1f0y d1f0z d1f1s d1f1t d1f1y d1f2j d1f2k d1f2n d1f2p d1f2s d1f2t d1f2y d1f2z d1f3j d1f3k d1f3n d1f3s d1f3t d1f8j d1f8k d1f8n d1f8p d1f8s d1f9j d1f9k d1f9s,
BR-RS-PortoLucena,0,d29ay d29bt d29by d2b0n d2b0p d2b0y d2b0z d2b1j d2b1k d2b1n d2b1p d2b1s d2b1t d2b1y d2b1z d2b4j d2b4k d2b4s d2b4t,
BR-RS-PortoMaua,0,d2b7s d2b7t d2b7y d2b7z d2bcn d2bcp d2bdj d2bdk d2bdn d2bdp d2bds,
BR-RS-PortoVeraCruz,0,d2b1s d2b1t d2b1y d2b1z d2b3n d2b3p d2b4t d2b6j d2b6k,
BR-RS-PortoXavier,0,d28fy d28fz d29aj d29ak d29an d29ap d29as d29at d29ay d29az d29bt d2a5n d2a5p d2b0j d2b0k d2b0n d2b0p d2b1j d2b1k,
BR-RS-PousoNovo,0,d31by d31bz d31ek d31ep d31es d31et d31ey d31ez d334j d334n,
BR-RS-PresidenteLucena,0,d352j d352k d352n d352p d352z d353j d353k,
BR-RS-Progresso,0,d319y d31bj d31bk d31bn d31bp d31bs d31bt d31by d31bz d31ct d31cy d31ej d31ek d31en d31es,
BR-RS-ProtasioAlves,0,d366y d367s d367t d36cn d36cp d36cs d36ct d36cy d36cz d36dj d36dk d36ds d36dt d36en d36fj,
BR-RS-Putinga,0,d334j d334k d334n d334p d334s d334t d334y d334z d335k d335s d335t d336j d336n,
BR-RS-Quarai,0,c5cv c5dr c5dv c5em c5fh c5fm d08r d0ah,
BR-RS-QuatroIrmaos,0,d39as d39at d39ay d3b0j d3b0k d3b0n d3b0p d3b0y d3b0z d3b1j d3b1k d3b1s d3b1t d3b1y d3b1z d3b2n d3b3j d3b3n,
BR-RS-Quevedos,0,d246s d246t d246y d246z d247t d24cj d24ck d24cn d24cp d24cs d24ct d24cy d24cz d24dj d24dk d24ds d24dt d24dy d24dz d24en d24ep d24fj d24fk d24fn d24fp d24fs d24ft d24fy d24fz d265j d265n,
BR-RS-QuinzeNovembro,0,d27dy d27dz d322y d322z d323s d323t d328k d328n d328p d328s d328t d328y d328z d329j d329k d329s d329t d329z,
BR-RS-Redentora,0,d2f3k d2f3p d2f3s d2f3t d2f3y d2f3z d2f6s d2f6t d2f9j d2f9k d2f9n d2f9p d2f9s d2f9t d2f9y d2f9z d2fbj d2fbn d2fbp d2fcj d2fck d2fcs d2fct d2fej,
BR-RS-Relvado,0,d31ey d31fs d31ft d31fy d31fz d334n d334p d335j d335k d335n d335p,
BR-RS-RestingaSeca,0,d0fv d1ar d25m d30h,
BR-RS-RioGrande,0,d10m d11h d11m d11r d11v fbam fbav fbbh fbbr fbbv,
BR-RS-RioIndios,0,d3aet d3aey d901n d901p d901y d901z d904j d904k d904n d904p d904s d904t d904y d904z,
BR-RS-RioPardo,0,d19r d1am d1av d1bh d1bm d1br d1bv,
BR-RS-Riozinho,0,d600p d600y d600z d601j d601k d601n d601p d601s d601t d601y d601z d603j d603k d603n d603p d604j d604k,
BR-RS-RocaSales,0,d348k d348s d348t d348y d348z d349s d349t d34ak d34an d34ap d34as d34ay d34az d34bj d34bk d34bs,
BR-RS-RodeioBonito,0,d3a8s d3a8t d3a8y d3a8z d3aaj d3aan d3aap,
BR-RS-Rolador,0,d293y d293z d294t d296j d296k d296n d296p d296s d296t d296y d296z d299n d299p d29cj d29ck d29cn d29cp,
BR-RS-Rolante,0,d355p d355z d4aat d4aay d600j d600k d600n d600p d600s d600t d600y d600z d601j d601k d601s d601t d602j d602n d603j,
BR-RS-RondaAlta,0,d38ft d38fy d38fz d39at d3a4p d3a4s d3a4t d3a4y d3a4z d3a5j d3a5k d3a5n d3a5p d3a5s d3a5t d3a5y d3a5z d3a6j d3a6k d3a6n d3a6p d3a6s d3a6z d3a7j d3a7k d3a7s d3b0j d3b0k,
BR-RS-Rondinha,0,d38ey d38ft d3a1n d3a1p d3a1s d3a1y d3a1z d3a3n d3a4j d3a4k d3a4n d3a4p d3a4s d3a4t d3a4y d3a4z d3a5j d3a5k d3a6j,
BR-RS-RoqueGonzales,0,d28fk d28fn d28fp d28fs d28ft d28fy d28fz d298p d298t d298y d298z d299j d299k d299n d299p d299s d299t d299y d299z d29aj d29ak d29an d29ap d29as d29bj d29bk d29bn,
BR-RS-RosarioSul,0,d08r d08v d09h d09m d09r d09v d0ah d0am d0bh d0bm d0br d0bv,
