isolabel_ext,neighbor_perc,neighbor_isolabel
BR-AL-Piranhas,17,BR-AL-PaoAcucar
BR-AL-Piranhas,15,BR-AL-SaoJoseTapera
BR-AL-Piranhas,11,BR-AL-Inhapi
BR-AL-Piranhas,1,BR-SE-PocoRedondo
BR-AL-PocoTrincheiras,41,BR-AL-Maravilha
BR-AL-PocoTrincheiras,30,BR-AL-SantanaIpanema
BR-AL-PocoTrincheiras,15,BR-AL-SenadorRuiPalmeira
BR-AL-PocoTrincheiras,7,BR-PE-AguasBelas
BR-AL-PocoTrincheiras,6,BR-PE-Itaiba
BR-AL-PortoCalvo,31,BR-AL-PortoPedras
BR-AL-PortoCalvo,18,BR-AL-Japaratinga
BR-AL-PortoCalvo,15,BR-AL-Jacuipe
BR-AL-PortoCalvo,12,BR-AL-Jundia
BR-AL-PortoCalvo,12,BR-AL-Maragogi
BR-AL-PortoCalvo,6,BR-AL-MatrizCamaragibe
BR-AL-PortoCalvo,6,BR-AL-NovoLino
BR-AL-PortoPedras,38,BR-AL-PortoCalvo
BR-AL-PortoPedras,29,BR-AL-MatrizCamaragibe
BR-AL-PortoPedras,17,BR-AL-SaoMiguelMilagres
BR-AL-PortoPedras,4,BR-AL-Japaratinga
BR-AL-PortoRealColegio,33,BR-AL-IgrejaNova
BR-AL-PortoRealColegio,18,BR-SE-Propria
BR-AL-PortoRealColegio,12,BR-AL-OlhoAguaGrande
BR-AL-PortoRealColegio,11,BR-AL-SaoBras
BR-AL-PortoRealColegio,10,BR-AL-CampoGrande
BR-AL-PortoRealColegio,8,BR-AL-SaoSebastiao
BR-AL-PortoRealColegio,5,BR-AL-FeiraGrande
BR-AL-PortoRealColegio,1,BR-SE-Telha
BR-AL-Quebrangulo,24,BR-PE-BomConselho
BR-AL-Quebrangulo,22,BR-AL-PauloJacinto
BR-AL-Quebrangulo,20,BR-AL-PalmeiraIndios
BR-AL-Quebrangulo,17,BR-PE-LagoaOuro
BR-AL-Quebrangulo,9,BR-AL-ChaPreta
BR-AL-Quebrangulo,6,BR-PE-Correntes
BR-AL-Quebrangulo,1,BR-AL-Vicosa
BR-AL-RioLargo,23,BR-AL-Atalaia
BR-AL-RioLargo,21,BR-AL-Maceio
BR-AL-RioLargo,17,BR-AL-Satuba
BR-AL-RioLargo,15,BR-AL-Messias
BR-AL-RioLargo,14,BR-AL-Pilar
BR-AL-RioLargo,9,BR-AL-Murici
BR-AL-Roteiro,36,BR-AL-BarraSaoMiguel
BR-AL-Roteiro,33,BR-AL-JequiaPraia
BR-AL-Roteiro,12,BR-AL-SaoMiguelCampos
BR-AL-SantaLuziaNorte,44,BR-AL-CoqueiroSeco
BR-AL-SantaLuziaNorte,40,BR-AL-Satuba
BR-AL-SantaLuziaNorte,16,BR-AL-Maceio
BR-AL-SantanaIpanema,31,BR-AL-PocoTrincheiras
BR-AL-SantanaIpanema,19,BR-PE-AguasBelas
BR-AL-SantanaIpanema,17,BR-AL-DoisRiachos
BR-AL-SantanaIpanema,13,BR-AL-Olivenca
BR-AL-SantanaIpanema,13,BR-AL-SenadorRuiPalmeira
BR-AL-SantanaIpanema,7,BR-AL-Carneiros
BR-AL-SantanaMundau,33,BR-PE-Correntes
BR-AL-SantanaMundau,26,BR-AL-UniaoPalmares
BR-AL-SantanaMundau,17,BR-AL-ChaPreta
BR-AL-SantanaMundau,14,BR-PE-Palmeirina
BR-AL-SantanaMundau,10,BR-AL-SaoJoseLaje
BR-AL-SaoBras,29,BR-AL-OlhoAguaGrande
BR-AL-SaoBras,20,BR-AL-PortoRealColegio
BR-AL-SaoBras,18,BR-AL-Traipu
BR-AL-SaoBras,14,BR-SE-Canhoba
BR-AL-SaoBras,12,BR-SE-Telha
BR-AL-SaoBras,8,BR-SE-AmparoSaoFrancisco
BR-AL-SaoJoseLaje,33,BR-AL-UniaoPalmares
BR-AL-SaoJoseLaje,27,BR-PE-Canhotinho
BR-AL-SaoJoseLaje,21,BR-AL-Ibateguara
BR-AL-SaoJoseLaje,10,BR-AL-SantanaMundau
BR-AL-SaoJoseLaje,7,BR-PE-Quipapa
BR-AL-SaoJoseLaje,2,BR-PE-Palmeirina
BR-AL-SaoJoseTapera,42,BR-AL-PaoAcucar
BR-AL-SaoJoseTapera,21,BR-AL-SenadorRuiPalmeira
BR-AL-SaoJoseTapera,14,BR-AL-Piranhas
BR-AL-SaoJoseTapera,9,BR-AL-Monteiropolis
BR-AL-SaoJoseTapera,8,BR-AL-Carneiros
BR-AL-SaoJoseTapera,6,BR-AL-OlhoAguaFlores
BR-AL-SaoLuisQuitunde,37,BR-AL-PassoCamaragibe
BR-AL-SaoLuisQuitunde,30,BR-AL-Flexeiras
BR-AL-SaoLuisQuitunde,27,BR-AL-BarraSantoAntonio
BR-AL-SaoLuisQuitunde,5,BR-AL-JoaquimGomes
BR-AL-SaoMiguelCampos,30,BR-AL-JequiaPraia
BR-AL-SaoMiguelCampos,25,BR-AL-BocaMata
BR-AL-SaoMiguelCampos,15,BR-AL-MarechalDeodoro
BR-AL-SaoMiguelCampos,11,BR-AL-CampoAlegre
BR-AL-SaoMiguelCampos,7,BR-AL-Roteiro
BR-AL-SaoMiguelCampos,6,BR-AL-BarraSaoMiguel
BR-AL-SaoMiguelCampos,6,BR-AL-Pilar
BR-AL-SaoMiguelMilagres,40,BR-AL-PortoPedras
BR-AL-SaoMiguelMilagres,39,BR-AL-PassoCamaragibe
BR-AL-SaoSebastiao,21,BR-AL-IgrejaNova
BR-AL-SaoSebastiao,20,BR-AL-FeiraGrande
BR-AL-SaoSebastiao,20,BR-AL-Junqueiro
BR-AL-SaoSebastiao,13,BR-AL-Arapiraca
BR-AL-SaoSebastiao,12,BR-AL-TeotonioVilela
BR-AL-SaoSebastiao,8,BR-AL-PortoRealColegio
BR-AL-SaoSebastiao,6,BR-AL-Penedo
BR-AL-Satuba,40,BR-AL-RioLargo
BR-AL-Satuba,29,BR-AL-SantaLuziaNorte
BR-AL-Satuba,17,BR-AL-Maceio
BR-AL-Satuba,14,BR-AL-Pilar
BR-AL-Satuba,0,BR-AL-MarechalDeodoro
BR-AL-SenadorRuiPalmeira,28,BR-AL-SaoJoseTapera
BR-AL-SenadorRuiPalmeira,19,BR-AL-PocoTrincheiras
BR-AL-SenadorRuiPalmeira,18,BR-AL-Carneiros
BR-AL-SenadorRuiPalmeira,17,BR-AL-Inhapi
BR-AL-SenadorRuiPalmeira,16,BR-AL-SantanaIpanema
BR-AL-SenadorRuiPalmeira,1,BR-AL-Maravilha
BR-AL-TanqueArca,22,BR-AL-Belem
BR-AL-TanqueArca,21,BR-AL-Taquarana
BR-AL-TanqueArca,20,BR-AL-Maribondo
BR-AL-TanqueArca,17,BR-AL-Anadia
BR-AL-TanqueArca,15,BR-AL-MarVermelho
BR-AL-TanqueArca,4,BR-AL-PalmeiraIndios
BR-AL-Taquarana,30,BR-AL-LimoeiroAnadia
BR-AL-Taquarana,22,BR-AL-TanqueArca
BR-AL-Taquarana,19,BR-AL-CoiteNoia
BR-AL-Taquarana,17,BR-AL-Belem
BR-AL-Taquarana,10,BR-AL-Igaci
BR-AL-Taquarana,1,BR-AL-Anadia
BR-AL-TeotonioVilela,38,BR-AL-Coruripe
BR-AL-TeotonioVilela,34,BR-AL-Junqueiro
BR-AL-TeotonioVilela,16,BR-AL-SaoSebastiao
BR-AL-TeotonioVilela,12,BR-AL-CampoAlegre
BR-AL-TeotonioVilela,1,BR-AL-Penedo
BR-AL-TeotonioVilela,0,BR-AL-JequiaPraia
BR-AL-Traipu,32,BR-AL-GirauPonciano
BR-AL-Traipu,20,BR-SE-Gararu
BR-AL-Traipu,14,BR-AL-BeloMonte
BR-AL-Traipu,9,BR-AL-Batalha
BR-AL-Traipu,7,BR-AL-SaoBras
BR-AL-Traipu,6,BR-AL-CampoGrande
BR-AL-Traipu,4,BR-AL-Jaramataia
BR-AL-Traipu,4,BR-AL-OlhoAguaGrande
BR-AL-Traipu,4,BR-SE-NossaSenhoraLourdes
BR-AL-Traipu,0,BR-SE-Canhoba
BR-AL-UniaoPalmares,34,BR-AL-Branquinha
BR-AL-UniaoPalmares,24,BR-AL-SaoJoseLaje
BR-AL-UniaoPalmares,19,BR-AL-SantanaMundau
BR-AL-UniaoPalmares,13,BR-AL-Ibateguara
BR-AL-UniaoPalmares,10,BR-AL-JoaquimGomes
BR-AL-Vicosa,26,BR-AL-ChaPreta
BR-AL-Vicosa,19,BR-AL-PauloJacinto
BR-AL-Vicosa,19,BR-AL-Pindoba
BR-AL-Vicosa,17,BR-AL-Cajueiro
BR-AL-Vicosa,11,BR-AL-Capela
BR-AL-Vicosa,7,BR-AL-MarVermelho
BR-AL-Vicosa,1,BR-AL-Quebrangulo
BR-AM-Alvaraes,47,BR-AM-Tefe
BR-AM-Alvaraes,44,BR-AM-Uarini
BR-AM-Alvaraes,5,BR-AM-Jurua
BR-AM-Alvaraes,4,BR-AM-Maraa
BR-AM-Amatura,43,BR-AM-Jutai
BR-AM-Amatura,43,BR-AM-SantoAntonioIca
BR-AM-Amatura,14,BR-AM-SaoPauloOlivenca
BR-AM-Anama,48,BR-AM-Caapiranga
BR-AM-Anama,23,BR-AM-Codajas
BR-AM-Anama,16,BR-AM-Anori
BR-AM-Anama,10,BR-AM-Manacapuru
BR-AM-Anama,4,BR-AM-Beruri
BR-AM-Anori,39,BR-AM-Beruri
BR-AM-Anori,28,BR-AM-Codajas
BR-AM-Anori,22,BR-AM-Coari
BR-AM-Anori,7,BR-AM-Anama
BR-AM-Anori,5,BR-AM-Tapaua
BR-AM-Apui,31,BR-AM-NovoAripuana
BR-AM-Apui,20,BR-MT-Apiacas
BR-AM-Apui,17,BR-AM-Maues
BR-AM-Apui,14,BR-MT-Colniza
BR-AM-Apui,11,BR-AM-Borba
BR-AM-Apui,8,BR-MT-Cotriguacu
BR-AM-Apui,0,BR-PA-Jacareacanga
BR-AM-AtalaiaNorte,27,BR-AM-BenjaminConstant
BR-AM-AtalaiaNorte,11,BR-AM-Guajara
BR-AM-AtalaiaNorte,6,BR-AM-Ipixuna
BR-AM-AtalaiaNorte,0,BR-AC-MancioLima
BR-AM-Autazes,32,BR-AM-Borba
BR-AM-Autazes,26,BR-AM-Careiro
BR-AM-Autazes,15,BR-AM-CareiroVarzea
BR-AM-Autazes,15,BR-AM-Itacoatiara
BR-AM-Autazes,11,BR-AM-NovaOlindaNorte
BR-AM-Barcelos,25,BR-AM-SantaIsabelRioNegro
BR-AM-Barcelos,21,BR-RR-Caracarai
BR-AM-Barcelos,19,BR-AM-NovoAirao
BR-AM-Barcelos,8,BR-AM-Maraa
BR-AM-Barcelos,6,BR-RR-Iracema
BR-AM-Barcelos,4,BR-AM-Codajas
BR-AM-Barcelos,2,BR-RR-Rorainopolis
BR-AM-Barreirinha,48,BR-AM-Parintins
BR-AM-Barreirinha,24,BR-AM-BoaVistaRamos
BR-AM-Barreirinha,15,BR-AM-Maues
BR-AM-Barreirinha,7,BR-AM-Urucurituba
BR-AM-Barreirinha,5,BR-PA-Aveiro
BR-AM-BenjaminConstant,52,BR-AM-AtalaiaNorte
BR-AM-BenjaminConstant,26,BR-AM-SaoPauloOlivenca
BR-AM-BenjaminConstant,9,BR-AM-Ipixuna
BR-AM-BenjaminConstant,4,BR-AM-Jutai
BR-AM-BenjaminConstant,4,BR-AM-Tabatinga
BR-AM-BenjaminConstant,1,BR-AM-Eirunepe
BR-AM-Beruri,31,BR-AM-Anori
BR-AM-Beruri,19,BR-AM-Tapaua
BR-AM-Beruri,16,BR-AM-Manicore
BR-AM-Beruri,13,BR-AM-Manaquiri
BR-AM-Beruri,11,BR-AM-Borba
BR-AM-Beruri,7,BR-AM-Manacapuru
BR-AM-Beruri,1,BR-AM-Anama
BR-AM-BoaVistaRamos,37,BR-AM-Maues
BR-AM-BoaVistaRamos,33,BR-AM-Barreirinha
BR-AM-BoaVistaRamos,26,BR-AM-Urucurituba
BR-AM-BoaVistaRamos,3,BR-AM-Itacoatiara
BR-AM-BocaAcre,47,BR-AM-Pauini
BR-AM-BocaAcre,21,BR-AM-Labrea
BR-AM-BocaAcre,11,BR-AC-PortoAcre
BR-AM-BocaAcre,11,BR-AC-SenaMadureira
BR-AM-BocaAcre,6,BR-AC-ManoelUrbano
BR-AM-BocaAcre,4,BR-AC-Bujari
BR-AM-Borba,29,BR-AM-NovoAripuana
BR-AM-Borba,22,BR-AM-Maues
BR-AM-Borba,14,BR-AM-NovaOlindaNorte
BR-AM-Borba,12,BR-AM-Autazes
BR-AM-Borba,7,BR-AM-Apui
BR-AM-Borba,5,BR-AM-Beruri
BR-AM-Borba,5,BR-AM-Careiro
BR-AM-Borba,5,BR-AM-Manicore
BR-AM-Caapiranga,34,BR-AM-NovoAirao
BR-AM-Caapiranga,26,BR-AM-Manacapuru
BR-AM-Caapiranga,24,BR-AM-Anama
BR-AM-Caapiranga,17,BR-AM-Codajas
BR-AM-Canutama,29,BR-AM-Labrea
BR-AM-Canutama,29,BR-AM-Tapaua
BR-AM-Canutama,23,BR-AM-Humaita
BR-AM-Canutama,19,BR-RO-PortoVelho
BR-AM-Carauari,41,BR-AM-Jutai
BR-AM-Carauari,22,BR-AM-Tefe
BR-AM-Carauari,18,BR-AM-Tapaua
BR-AM-Carauari,12,BR-AM-Jurua
BR-AM-Carauari,8,BR-AM-Itamarati
BR-AM-Careiro,33,BR-AM-Autazes
BR-AM-Careiro,31,BR-AM-Manaquiri
BR-AM-Careiro,20,BR-AM-CareiroVarzea
BR-AM-Careiro,16,BR-AM-Borba
BR-AM-CareiroVarzea,29,BR-AM-Careiro
BR-AM-CareiroVarzea,28,BR-AM-Autazes
BR-AM-CareiroVarzea,21,BR-AM-Manaus
BR-AM-CareiroVarzea,15,BR-AM-Iranduba
BR-AM-CareiroVarzea,7,BR-AM-Itacoatiara
BR-AM-CareiroVarzea,0,BR-AM-Manaquiri
BR-AM-Coari,27,BR-AM-Tapaua
BR-AM-Coari,22,BR-AM-Maraa
BR-AM-Coari,21,BR-AM-Codajas
BR-AM-Coari,21,BR-AM-Tefe
BR-AM-Coari,8,BR-AM-Anori
BR-AM-Codajas,34,BR-AM-Coari
BR-AM-Codajas,23,BR-AM-NovoAirao
BR-AM-Codajas,16,BR-AM-Anori
BR-AM-Codajas,9,BR-AM-Barcelos
BR-AM-Codajas,9,BR-AM-Caapiranga
BR-AM-Codajas,6,BR-AM-Anama
BR-AM-Eirunepe,31,BR-AM-Envira
BR-AM-Eirunepe,28,BR-AM-Ipixuna
BR-AM-Eirunepe,23,BR-AM-Jutai
BR-AM-Eirunepe,13,BR-AM-Itamarati
BR-AM-Eirunepe,4,BR-AC-Tarauaca
BR-AM-Eirunepe,2,BR-AM-BenjaminConstant
BR-AM-Envira,47,BR-AM-Eirunepe
BR-AM-Envira,24,BR-AM-Pauini
BR-AM-Envira,14,BR-AC-Feijo
BR-AM-Envira,11,BR-AC-Tarauaca
BR-AM-Envira,1,BR-AM-Itamarati
BR-AM-FonteBoa,26,BR-AM-Jutai
BR-AM-FonteBoa,25,BR-AM-Jurua
BR-AM-FonteBoa,21,BR-AM-Japura
BR-AM-FonteBoa,17,BR-AM-Maraa
BR-AM-FonteBoa,7,BR-AM-Tonantins
BR-AM-FonteBoa,3,BR-AM-Uarini
BR-AM-Guajara,51,BR-AM-AtalaiaNorte
BR-AM-Guajara,19,BR-AC-MancioLima
BR-AM-Guajara,16,BR-AC-CruzeiroSul
BR-AM-Guajara,14,BR-AM-Ipixuna
BR-AM-Humaita,53,BR-AM-Manicore
BR-AM-Humaita,21,BR-AM-Canutama
BR-AM-Humaita,16,BR-RO-PortoVelho
BR-AM-Humaita,5,BR-AM-Tapaua
BR-AM-Humaita,5,BR-RO-MachadinhoOeste
BR-AM-Ipixuna,36,BR-AM-Eirunepe
BR-AM-Ipixuna,23,BR-AM-AtalaiaNorte
BR-AM-Ipixuna,16,BR-AM-BenjaminConstant
BR-AM-Ipixuna,11,BR-AM-Guajara
BR-AM-Ipixuna,10,BR-AC-Tarauaca
BR-AM-Ipixuna,4,BR-AC-CruzeiroSul
BR-AM-Iranduba,39,BR-AM-Manaus
BR-AM-Iranduba,34,BR-AM-Manacapuru
BR-AM-Iranduba,13,BR-AM-CareiroVarzea
BR-AM-Iranduba,9,BR-AM-NovoAirao
BR-AM-Iranduba,6,BR-AM-Manaquiri
BR-AM-Itacoatiara,27,BR-AM-Silves
BR-AM-Itacoatiara,16,BR-AM-NovaOlindaNorte
BR-AM-Itacoatiara,13,BR-AM-Autazes
BR-AM-Itacoatiara,11,BR-AM-RioPretoEva
BR-AM-Itacoatiara,10,BR-AM-Manaus
BR-AM-Itacoatiara,9,BR-AM-Maues
BR-AM-Itacoatiara,5,BR-AM-Urucurituba
BR-AM-Itacoatiara,3,BR-AM-CareiroVarzea
BR-AM-Itacoatiara,2,BR-AM-BoaVistaRamos
BR-AM-Itacoatiara,2,BR-AM-Itapiranga
BR-AM-Itamarati,39,BR-AM-Tapaua
BR-AM-Itamarati,29,BR-AM-Pauini
BR-AM-Itamarati,16,BR-AM-Jutai
BR-AM-Itamarati,9,BR-AM-Eirunepe
BR-AM-Itamarati,6,BR-AM-Carauari
BR-AM-Itamarati,1,BR-AM-Labrea
BR-AM-Itamarati,0,BR-AM-Envira
BR-AM-Itapiranga,43,BR-AM-SaoSebastiaoUatuma
BR-AM-Itapiranga,31,BR-AM-Silves
BR-AM-Itapiranga,7,BR-AM-PresidenteFigueiredo
BR-AM-Itapiranga,7,BR-AM-Urucara
BR-AM-Itapiranga,5,BR-AM-Urucurituba
BR-AM-Itapiranga,4,BR-AM-RioPretoEva
BR-AM-Itapiranga,3,BR-AM-Itacoatiara
BR-AM-Japura,27,BR-AM-SaoGabrielCachoeira
BR-AM-Japura,12,BR-AM-FonteBoa
BR-AM-Japura,12,BR-AM-SantaIsabelRioNegro
BR-AM-Japura,12,BR-AM-Tonantins
BR-AM-Japura,8,BR-AM-SantoAntonioIca
BR-AM-Japura,4,BR-AM-Maraa
BR-AM-Jurua,29,BR-AM-FonteBoa
BR-AM-Jurua,29,BR-AM-Uarini
BR-AM-Jurua,28,BR-AM-Jutai
BR-AM-Jurua,12,BR-AM-Carauari
BR-AM-Jurua,2,BR-AM-Alvaraes
BR-AM-Jurua,1,BR-AM-Tefe
BR-AM-Jutai,21,BR-AM-SaoPauloOlivenca
BR-AM-Jutai,18,BR-AM-Carauari
BR-AM-Jutai,13,BR-AM-FonteBoa
BR-AM-Jutai,12,BR-AM-Jurua
BR-AM-Jutai,9,BR-AM-Eirunepe
BR-AM-Jutai,9,BR-AM-Itamarati
BR-AM-Jutai,8,BR-AM-Amatura
BR-AM-Jutai,6,BR-AM-Tonantins
BR-AM-Jutai,2,BR-AM-BenjaminConstant
BR-AM-Jutai,2,BR-AM-SantoAntonioIca
BR-AM-Labrea,28,BR-AM-Pauini
BR-AM-Labrea,22,BR-RO-PortoVelho
BR-AM-Labrea,19,BR-AM-Canutama
BR-AM-Labrea,19,BR-AM-Tapaua
BR-AM-Labrea,9,BR-AM-BocaAcre
BR-AM-Labrea,2,BR-AC-Acrelandia
BR-AM-Labrea,1,BR-AC-SenadorGuiomard
BR-AM-Labrea,0,BR-AM-Itamarati
BR-AM-Manacapuru,26,BR-AM-Caapiranga
BR-AM-Manacapuru,24,BR-AM-Iranduba
BR-AM-Manacapuru,21,BR-AM-Manaquiri
BR-AM-Manacapuru,13,BR-AM-NovoAirao
BR-AM-Manacapuru,11,BR-AM-Beruri
BR-AM-Manacapuru,5,BR-AM-Anama
BR-AM-Manaquiri,39,BR-AM-Careiro
BR-AM-Manaquiri,30,BR-AM-Manacapuru
BR-AM-Manaquiri,26,BR-AM-Beruri
BR-AM-Manaquiri,5,BR-AM-Iranduba
BR-AM-Manaquiri,0,BR-AM-CareiroVarzea
BR-AM-Manaus,24,BR-AM-NovoAirao
BR-AM-Manaus,23,BR-AM-Iranduba
BR-AM-Manaus,23,BR-AM-RioPretoEva
BR-AM-Manaus,11,BR-AM-CareiroVarzea
BR-AM-Manaus,11,BR-AM-Itacoatiara
BR-AM-Manaus,9,BR-AM-PresidenteFigueiredo
BR-AM-Manicore,42,BR-AM-NovoAripuana
BR-AM-Manicore,38,BR-AM-Humaita
BR-AM-Manicore,8,BR-AM-Tapaua
BR-AM-Manicore,6,BR-AM-Beruri
BR-AM-Manicore,4,BR-AM-Borba
BR-AM-Manicore,2,BR-RO-MachadinhoOeste
BR-AM-Maraa,31,BR-AM-Coari
BR-AM-Maraa,16,BR-AM-Barcelos
BR-AM-Maraa,14,BR-AM-FonteBoa
BR-AM-Maraa,13,BR-AM-Uarini
BR-AM-Maraa,9,BR-AM-SantaIsabelRioNegro
BR-AM-Maraa,7,BR-AM-Japura
BR-AM-Maraa,7,BR-AM-Tefe
BR-AM-Maraa,2,BR-AM-Alvaraes
BR-AM-Maues,24,BR-AM-Borba
BR-AM-Maues,16,BR-PA-Jacareacanga
BR-AM-Maues,15,BR-PA-Itaituba
BR-AM-Maues,13,BR-AM-Apui
BR-AM-Maues,11,BR-AM-NovaOlindaNorte
BR-AM-Maues,9,BR-AM-BoaVistaRamos
BR-AM-Maues,5,BR-AM-Barreirinha
BR-AM-Maues,4,BR-AM-Itacoatiara
BR-AM-Maues,1,BR-PA-Aveiro
BR-AM-Nhamunda,43,BR-PA-Faro
BR-AM-Nhamunda,34,BR-AM-Urucara
BR-AM-Nhamunda,11,BR-AM-Parintins
BR-AM-Nhamunda,5,BR-PA-TerraSanta
BR-AM-Nhamunda,3,BR-PA-Juruti
BR-AM-Nhamunda,2,BR-PA-Oriximina
BR-AM-Nhamunda,2,BR-RR-Caroebe
BR-AM-NovaOlindaNorte,41,BR-AM-Borba
BR-AM-NovaOlindaNorte,28,BR-AM-Maues
BR-AM-NovaOlindaNorte,20,BR-AM-Itacoatiara
BR-AM-NovaOlindaNorte,12,BR-AM-Autazes
BR-AM-NovoAirao,28,BR-AM-Barcelos
BR-AM-NovoAirao,17,BR-RR-Rorainopolis
BR-AM-NovoAirao,14,BR-AM-Codajas
BR-AM-NovoAirao,14,BR-AM-PresidenteFigueiredo
BR-AM-NovoAirao,11,BR-AM-Caapiranga
BR-AM-NovoAirao,9,BR-AM-Manaus
BR-AM-NovoAirao,4,BR-AM-Manacapuru
BR-AM-NovoAirao,2,BR-AM-Iranduba
BR-AM-NovoAripuana,45,BR-AM-Manicore
BR-AM-NovoAripuana,27,BR-AM-Borba
BR-AM-NovoAripuana,19,BR-AM-Apui
BR-AM-NovoAripuana,7,BR-MT-Colniza
BR-AM-NovoAripuana,1,BR-RO-MachadinhoOeste
BR-AM-Parintins,42,BR-AM-Barreirinha
BR-AM-Parintins,28,BR-AM-Nhamunda
BR-AM-Parintins,21,BR-PA-Juruti
BR-AM-Parintins,4,BR-AM-Urucurituba
BR-AM-Parintins,2,BR-AM-Urucara
BR-AM-Parintins,2,BR-PA-Aveiro
BR-AM-Pauini,36,BR-AM-Labrea
BR-AM-Pauini,25,BR-AM-BocaAcre
BR-AM-Pauini,25,BR-AM-Itamarati
BR-AM-Pauini,9,BR-AM-Envira
BR-AM-Pauini,4,BR-AC-Feijo
BR-AM-Pauini,3,BR-AC-ManoelUrbano
BR-AM-PresidenteFigueiredo,25,BR-AM-Urucara
BR-AM-PresidenteFigueiredo,19,BR-AM-NovoAirao
BR-AM-PresidenteFigueiredo,19,BR-AM-SaoSebastiaoUatuma
BR-AM-PresidenteFigueiredo,17,BR-RR-Rorainopolis
BR-AM-PresidenteFigueiredo,13,BR-AM-RioPretoEva
BR-AM-PresidenteFigueiredo,5,BR-AM-Manaus
BR-AM-PresidenteFigueiredo,3,BR-AM-Itapiranga
BR-AM-RioPretoEva,39,BR-AM-PresidenteFigueiredo
BR-AM-RioPretoEva,38,BR-AM-Manaus
BR-AM-RioPretoEva,19,BR-AM-Itacoatiara
BR-AM-RioPretoEva,5,BR-AM-Itapiranga
BR-AM-SantaIsabelRioNegro,32,BR-AM-Barcelos
BR-AM-SantaIsabelRioNegro,29,BR-AM-SaoGabrielCachoeira
BR-AM-SantaIsabelRioNegro,12,BR-AM-Japura
BR-AM-SantaIsabelRioNegro,6,BR-AM-Maraa
BR-AM-SantoAntonioIca,25,BR-AM-SaoPauloOlivenca
BR-AM-SantoAntonioIca,19,BR-AM-Amatura
BR-AM-SantoAntonioIca,17,BR-AM-Japura
BR-AM-SantoAntonioIca,15,BR-AM-Tonantins
BR-AM-SantoAntonioIca,5,BR-AM-Jutai
BR-AM-SantoAntonioIca,3,BR-AM-Tabatinga
BR-AM-SaoGabrielCachoeira,24,BR-AM-SantaIsabelRioNegro
BR-AM-SaoGabrielCachoeira,23,BR-AM-Japura
BR-AM-SaoPauloOlivenca,38,BR-AM-Jutai
BR-AM-SaoPauloOlivenca,26,BR-AM-BenjaminConstant
BR-AM-SaoPauloOlivenca,19,BR-AM-SantoAntonioIca
BR-AM-SaoPauloOlivenca,12,BR-AM-Tabatinga
BR-AM-SaoPauloOlivenca,4,BR-AM-Amatura
BR-AM-SaoSebastiaoUatuma,46,BR-AM-Urucara
BR-AM-SaoSebastiaoUatuma,28,BR-AM-PresidenteFigueiredo
BR-AM-SaoSebastiaoUatuma,26,BR-AM-Itapiranga
BR-AM-Silves,51,BR-AM-Itacoatiara
BR-AM-Silves,42,BR-AM-Itapiranga
BR-AM-Silves,6,BR-AM-Urucurituba
BR-AM-Tabatinga,48,BR-AM-SaoPauloOlivenca
BR-AM-Tabatinga,18,BR-AM-BenjaminConstant
BR-AM-Tabatinga,9,BR-AM-SantoAntonioIca
BR-AM-Tapaua,20,BR-AM-Itamarati
BR-AM-Tapaua,19,BR-AM-Coari
BR-AM-Tapaua,16,BR-AM-Canutama
BR-AM-Tapaua,15,BR-AM-Labrea
BR-AM-Tapaua,7,BR-AM-Carauari
BR-AM-Tapaua,7,BR-AM-Tefe
BR-AM-Tapaua,6,BR-AM-Beruri
BR-AM-Tapaua,6,BR-AM-Manicore
BR-AM-Tapaua,3,BR-AM-Humaita
BR-AM-Tapaua,1,BR-AM-Anori
BR-AM-Tefe,34,BR-AM-Coari
BR-AM-Tefe,21,BR-AM-Alvaraes
BR-AM-Tefe,19,BR-AM-Carauari
BR-AM-Tefe,16,BR-AM-Tapaua
BR-AM-Tefe,8,BR-AM-Maraa
BR-AM-Tefe,1,BR-AM-Jurua
BR-AM-Tonantins,41,BR-AM-Japura
BR-AM-Tonantins,23,BR-AM-Jutai
BR-AM-Tonantins,22,BR-AM-SantoAntonioIca
BR-AM-Tonantins,13,BR-AM-FonteBoa
BR-AM-Uarini,39,BR-AM-Jurua
BR-AM-Uarini,32,BR-AM-Alvaraes
BR-AM-Uarini,24,BR-AM-Maraa
BR-AM-Uarini,5,BR-AM-FonteBoa
BR-AM-Urucara,34,BR-AM-Nhamunda
BR-AM-Urucara,25,BR-AM-SaoSebastiaoUatuma
BR-AM-Urucara,21,BR-AM-PresidenteFigueiredo
BR-AM-Urucara,6,BR-AM-Urucurituba
BR-AM-Urucara,5,BR-RR-Rorainopolis
BR-AM-Urucara,4,BR-RR-SaoJoaoBaliza
BR-AM-Urucara,2,BR-AM-Itapiranga
BR-AM-Urucara,2,BR-RR-Caroebe
BR-AM-Urucara,1,BR-AM-Parintins
BR-AM-Urucurituba,30,BR-AM-BoaVistaRamos
BR-AM-Urucurituba,27,BR-AM-Urucara
BR-AM-Urucurituba,11,BR-AM-Barreirinha
BR-AM-Urucurituba,10,BR-AM-Itacoatiara
BR-AM-Urucurituba,8,BR-AM-Itapiranga
BR-AM-Urucurituba,8,BR-AM-Parintins
BR-AM-Urucurituba,7,BR-AM-Silves
BR-AP-Amapa,28,BR-AP-Pracuuba
BR-AP-Amapa,24,BR-AP-Calcoene
